Detected CPU features: mmx sse sse2 sse3 ssse3 sse4.1 sse4.2 popcnt avx avx2
bpp v4.8.7_macos_x86_64, 128GB RAM, 36 cores
https://github.com/bpp/bpp

Auto-selected SIMD ISA: AVX2


Starting timer..
Seed: 970579851 (randomly generated)
Parsing species tree... Done
Parsing phylip file... Done

Summary of alignments *before* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
  1263 |  JC69 |        10 |    263 |              11 |          5 |      Fixed 
  1264 |  JC69 |        36 |     67 |               0 |          1 |      Fixed 
  1265 |  JC69 |        40 |    129 |              40 |          3 |      Fixed 
  1266 |  JC69 |        24 |     75 |               3 |          3 |      Fixed 
  1267 |  JC69 |         8 |     79 |               1 |          2 |      Fixed 
  1268 |  JC69 |         4 |    254 |              60 |          5 |      Fixed 
  1269 |  JC69 |        40 |    126 |              10 |         18 |      Fixed 
  1270 |  JC69 |        32 |    557 |             335 |         26 |      Fixed 
  1271 |  JC69 |         6 |    400 |               8 |          6 |      Fixed 
  1272 |  JC69 |        32 |    281 |               2 |          4 |      Fixed 
  1273 |  JC69 |        34 |    362 |             107 |          7 |      Fixed 
  1274 |  JC69 |        16 |    500 |             191 |          9 |      Fixed 
  1275 |  JC69 |        40 |    136 |               1 |          3 |      Fixed 
  1276 |  JC69 |         4 |    360 |               4 |          4 |      Fixed 
  1277 |  JC69 |        40 |    230 |              14 |          5 |      Fixed 
  1278 |  JC69 |        22 |    331 |             147 |         19 |      Fixed 
  1279 |  JC69 |        40 |    225 |               3 |          3 |      Fixed 
  1280 |  JC69 |        10 |     59 |               0 |          1 |      Fixed 
  1281 |  JC69 |        40 |    495 |               6 |          7 |      Fixed 
  1282 |  JC69 |        24 |    704 |             704 |         22 |      Fixed 
  1283 |  JC69 |        40 |    132 |               2 |          4 |      Fixed 
  1284 |  JC69 |        16 |    254 |              10 |         11 |      Fixed 
  1285 |  JC69 |        24 |     70 |               6 |          3 |      Fixed 
  1286 |  JC69 |         8 |     57 |               5 |          2 |      Fixed 
  1287 |  JC69 |        12 |    278 |             110 |         11 |      Fixed 
  1288 |  JC69 |        22 |    575 |              87 |         58 |      Fixed 
  1289 |  JC69 |        38 |    142 |               3 |          3 |      Fixed 
  1290 |  JC69 |        40 |    156 |              59 |          7 |      Fixed 
  1291 |  JC69 |         4 |     54 |               0 |          1 |      Fixed 
  1292 |  JC69 |         4 |     83 |              30 |          2 |      Fixed 
  1293 |  JC69 |        40 |    286 |             143 |          6 |      Fixed 
  1294 |  JC69 |        32 |    284 |              10 |         13 |      Fixed 
  1295 |  JC69 |        40 |     94 |               4 |          5 |      Fixed 
  1296 |  JC69 |        36 |     60 |               5 |          6 |      Fixed 
  1297 |  JC69 |        34 |    101 |               2 |          3 |      Fixed 
  1298 |  JC69 |        36 |    201 |               8 |          9 |      Fixed 
  1299 |  JC69 |        32 |    185 |              13 |         14 |      Fixed 
  1300 |  JC69 |         4 |    193 |               2 |          2 |      Fixed 
  1301 |  JC69 |        30 |    827 |             652 |         31 |      Fixed 
  1302 |  JC69 |        40 |    181 |               3 |          4 |      Fixed 
  1303 |  JC69 |        26 |    677 |             231 |         16 |      Fixed 
  1304 |  JC69 |        38 |    640 |             530 |         21 |      Fixed 
  1305 |  JC69 |         4 |    251 |             113 |          3 |      Fixed 
  1306 |  JC69 |         6 |    269 |              22 |          4 |      Fixed 
  1307 |  JC69 |        18 |    280 |              10 |          7 |      Fixed 
  1308 |  JC69 |        34 |    176 |               8 |          7 |      Fixed 
  1309 |  JC69 |        40 |    469 |             183 |         20 |      Fixed 
  1310 |  JC69 |        14 |     72 |               1 |          2 |      Fixed 
  1311 |  JC69 |        20 |    131 |               1 |          2 |      Fixed 
  1312 |  JC69 |        30 |    620 |             513 |         14 |      Fixed 
  1313 |  JC69 |         4 |     47 |               0 |          1 |      Fixed 
  1314 |  JC69 |         4 |    282 |              61 |          6 |      Fixed 
  1315 |  JC69 |         4 |    276 |              14 |          6 |      Fixed 
  1316 |  JC69 |         4 |    286 |              92 |          4 |      Fixed 
  1317 |  JC69 |        28 |    333 |              65 |         12 |      Fixed 
  1318 |  JC69 |         8 |     47 |               0 |          2 |      Fixed 
  1319 |  JC69 |        40 |    214 |              19 |         10 |      Fixed 
  1320 |  JC69 |         6 |    279 |              33 |         14 |      Fixed 
  1321 |  JC69 |        12 |    537 |             269 |         10 |      Fixed 
  1322 |  JC69 |        20 |    404 |             128 |          9 |      Fixed 
  1323 |  JC69 |         4 |    278 |               2 |          3 |      Fixed 
  1324 |  JC69 |        40 |    234 |              11 |          8 |      Fixed 
  1325 |  JC69 |        34 |    237 |               5 |          6 |      Fixed 
  1326 |  JC69 |        40 |     98 |              10 |         11 |      Fixed 
  1327 |  JC69 |         4 |    426 |             161 |          5 |      Fixed 
  1328 |  JC69 |        22 |    286 |              51 |         16 |      Fixed 
  1329 |  JC69 |        28 |    314 |             177 |         13 |      Fixed 
  1330 |  JC69 |        22 |    481 |             231 |         19 |      Fixed 
  1331 |  JC69 |        24 |    203 |              64 |          7 |      Fixed 
  1332 |  JC69 |        40 |    270 |             126 |         19 |      Fixed 
  1333 |  JC69 |        24 |    399 |             214 |         25 |      Fixed 
  1334 |  JC69 |        26 |    263 |             113 |         24 |      Fixed 
  1335 |  JC69 |        30 |    518 |              21 |         19 |      Fixed 
  1336 |  JC69 |         4 |    140 |               6 |          2 |      Fixed 
  1337 |  JC69 |        32 |    137 |              14 |         13 |      Fixed 
  1338 |  JC69 |         6 |    270 |               8 |          3 |      Fixed 
  1339 |  JC69 |         6 |    280 |              12 |          6 |      Fixed 
  1340 |  JC69 |        38 |    335 |             122 |         12 |      Fixed 
  1341 |  JC69 |        40 |    186 |               1 |          3 |      Fixed 
  1342 |  JC69 |        38 |    218 |               9 |         14 |      Fixed 
  1343 |  JC69 |        40 |    139 |               4 |          5 |      Fixed 
  1344 |  JC69 |        26 |    158 |               1 |          2 |      Fixed 
  1345 |  JC69 |        32 |    177 |              40 |          3 |      Fixed 
  1346 |  JC69 |        40 |    417 |             181 |         25 |      Fixed 
  1347 |  JC69 |        40 |     93 |               2 |          4 |      Fixed 
  1348 |  JC69 |        40 |    189 |               4 |          7 |      Fixed 
  1349 |  JC69 |        38 |    256 |              11 |         12 |      Fixed 
  1350 |  JC69 |        38 |    382 |               8 |         15 |      Fixed 
  1351 |  JC69 |        36 |     74 |               0 |          2 |      Fixed 
  1352 |  JC69 |        40 |    127 |               4 |          6 |      Fixed 
  1353 |  JC69 |        28 |    193 |               3 |          4 |      Fixed 
  1354 |  JC69 |        38 |    119 |               6 |          8 |      Fixed 
  1355 |  JC69 |        34 |    454 |             185 |         23 |      Fixed 
  1356 |  JC69 |        16 |    286 |              81 |         13 |      Fixed 
  1357 |  JC69 |         8 |    161 |               0 |          1 |      Fixed 
  1358 |  JC69 |        40 |    112 |               3 |          4 |      Fixed 
  1359 |  JC69 |        12 |     51 |               4 |          3 |      Fixed 
  1360 |  JC69 |        24 |    170 |               5 |          5 |      Fixed 
  1361 |  JC69 |        38 |    107 |               0 |          1 |      Fixed 
  1362 |  JC69 |        36 |    546 |             294 |         41 |      Fixed 
  1363 |  JC69 |        24 |    274 |               8 |          9 |      Fixed 
  1364 |  JC69 |        40 |    117 |               5 |          9 |      Fixed 
  1365 |  JC69 |        32 |     69 |              19 |          4 |      Fixed 
  1366 |  JC69 |        22 |    282 |              16 |         11 |      Fixed 
  1367 |  JC69 |        18 |    280 |              14 |         12 |      Fixed 
  1368 |  JC69 |        20 |    286 |              15 |         15 |      Fixed 
  1369 |  JC69 |         4 |    346 |              73 |          5 |      Fixed 
  1370 |  JC69 |        38 |    146 |               0 |          1 |      Fixed 
  1371 |  JC69 |        14 |    459 |             190 |         18 |      Fixed 
  1372 |  JC69 |        38 |    262 |               0 |          1 |      Fixed 
  1373 |  JC69 |        40 |    325 |             147 |          5 |      Fixed 
  1374 |  JC69 |        40 |    512 |             113 |          7 |      Fixed 
  1375 |  JC69 |        40 |    292 |              27 |         19 |      Fixed 
  1376 |  JC69 |         4 |    280 |              12 |          7 |      Fixed 
  1377 |  JC69 |        40 |    140 |               9 |          7 |      Fixed 
  1378 |  JC69 |        40 |    787 |             312 |        131 |      Fixed 
  1379 |  JC69 |         4 |    187 |              54 |          5 |      Fixed 
  1380 |  JC69 |        36 |     51 |               3 |          4 |      Fixed 
  1381 |  JC69 |        36 |    224 |              10 |         10 |      Fixed 
  1382 |  JC69 |        12 |    284 |              17 |         10 |      Fixed 
  1383 |  JC69 |        14 |    286 |              28 |         10 |      Fixed 
  1384 |  JC69 |        38 |    165 |               2 |          3 |      Fixed 
  1385 |  JC69 |        24 |    121 |               3 |          6 |      Fixed 
  1386 |  JC69 |        34 |    292 |              30 |         23 |      Fixed 
  1387 |  JC69 |        26 |    231 |              15 |          8 |      Fixed 
  1388 |  JC69 |        14 |    281 |              44 |         11 |      Fixed 
  1389 |  JC69 |        40 |    365 |              60 |         23 |      Fixed 
  1390 |  JC69 |         6 |     63 |               0 |          1 |      Fixed 
  1391 |  JC69 |        16 |    430 |              28 |         12 |      Fixed 
  1392 |  JC69 |        38 |     61 |               3 |          4 |      Fixed 
  1393 |  JC69 |        22 |    397 |              19 |         12 |      Fixed 
  1394 |  JC69 |        32 |    181 |               1 |          2 |      Fixed 
  1395 |  JC69 |        38 |    341 |              46 |         45 |      Fixed 
  1396 |  JC69 |         6 |     54 |               0 |          1 |      Fixed 
  1397 |  JC69 |        10 |    260 |              22 |          7 |      Fixed 
  1398 |  JC69 |        34 |     97 |               2 |          3 |      Fixed 
  1399 |  JC69 |        40 |    147 |               2 |          3 |      Fixed 
  1400 |  JC69 |        34 |    363 |              20 |         17 |      Fixed 
  1401 |  JC69 |        38 |    292 |              33 |         50 |      Fixed 
  1402 |  JC69 |        40 |    729 |             301 |         38 |      Fixed 
  1403 |  JC69 |        40 |    274 |             123 |          7 |      Fixed 
  1404 |  JC69 |         8 |    264 |              13 |          9 |      Fixed 
  1405 |  JC69 |        34 |    373 |              33 |         30 |      Fixed 
  1406 |  JC69 |         6 |     52 |               1 |          2 |      Fixed 
  1407 |  JC69 |        38 |    578 |             293 |         30 |      Fixed 
  1408 |  JC69 |        28 |    224 |               4 |          5 |      Fixed 
  1409 |  JC69 |         8 |    182 |               2 |          4 |      Fixed 
  1410 |  JC69 |        40 |     43 |               0 |          1 |      Fixed 
  1411 |  JC69 |        40 |    275 |               5 |          6 |      Fixed 
  1412 |  JC69 |        40 |    565 |             394 |         20 |      Fixed 
  1413 |  JC69 |        40 |    203 |               3 |          4 |      Fixed 
  1414 |  JC69 |        36 |    279 |              24 |         18 |      Fixed 
  1415 |  JC69 |        40 |    120 |               7 |         66 |      Fixed 
  1416 |  JC69 |        28 |    150 |               9 |          7 |      Fixed 
  1417 |  JC69 |         6 |    180 |              77 |          5 |      Fixed 
  1418 |  JC69 |        34 |    223 |              10 |         21 |      Fixed 
  1419 |  JC69 |        30 |    289 |              38 |        151 |      Fixed 
  1420 |  JC69 |        22 |    287 |              25 |         17 |      Fixed 
  1421 |  JC69 |        38 |    292 |              28 |         21 |      Fixed 
  1422 |  JC69 |         8 |    148 |               0 |          1 |      Fixed 
  1423 |  JC69 |        38 |    357 |             162 |         14 |      Fixed 
  1424 |  JC69 |        36 |     74 |               2 |          3 |      Fixed 
  1425 |  JC69 |        38 |    195 |               6 |         12 |      Fixed 
  1426 |  JC69 |        20 |    439 |             182 |         20 |      Fixed 
  1427 |  JC69 |        34 |    406 |              11 |         14 |      Fixed 
  1428 |  JC69 |         6 |    281 |              12 |          6 |      Fixed 
  1429 |  JC69 |        32 |     60 |              10 |          7 |      Fixed 
  1430 |  JC69 |        36 |    635 |             566 |         58 |      Fixed 
  1431 |  JC69 |        36 |    154 |              42 |         15 |      Fixed 
  1432 |  JC69 |        14 |    155 |               0 |          1 |      Fixed 
  1433 |  JC69 |         4 |     69 |              26 |          2 |      Fixed 
  1434 |  JC69 |         8 |     59 |               0 |          1 |      Fixed 
  1435 |  JC69 |        10 |    143 |               2 |          2 |      Fixed 
  1436 |  JC69 |        14 |     73 |               6 |          5 |      Fixed 
  1437 |  JC69 |         8 |    230 |               1 |          2 |      Fixed 
  1438 |  JC69 |         4 |    240 |               1 |          2 |      Fixed 
  1439 |  JC69 |        40 |    298 |              82 |          9 |      Fixed 
  1440 |  JC69 |         4 |    320 |             114 |          5 |      Fixed 
  1441 |  JC69 |        34 |    328 |              94 |         16 |      Fixed 
  1442 |  JC69 |        20 |    265 |               3 |          4 |      Fixed 
  1443 |  JC69 |        36 |    222 |               4 |          7 |      Fixed 
  1444 |  JC69 |         4 |    352 |              77 |          3 |      Fixed 
  1445 |  JC69 |        38 |    802 |             491 |         38 |      Fixed 
  1446 |  JC69 |         6 |    281 |               6 |          4 |      Fixed 
  1447 |  JC69 |         4 |    280 |               7 |          3 |      Fixed 
  1448 |  JC69 |         4 |    106 |              53 |          4 |      Fixed 
  1449 |  JC69 |        32 |     84 |               6 |         23 |      Fixed 
  1450 |  JC69 |        40 |     66 |               2 |          3 |      Fixed 
  1451 |  JC69 |        36 |    465 |             231 |         28 |      Fixed 
  1452 |  JC69 |         8 |    264 |              62 |         14 |      Fixed 
  1453 |  JC69 |        40 |    180 |               2 |          4 |      Fixed 
  1454 |  JC69 |        32 |    658 |             249 |         37 |      Fixed 
  1455 |  JC69 |        14 |    202 |              13 |         13 |      Fixed 
  1456 |  JC69 |        24 |    323 |             217 |         24 |      Fixed 
  1457 |  JC69 |         4 |    276 |              76 |          4 |      Fixed 
  1458 |  JC69 |        24 |    337 |              39 |          7 |      Fixed 
  1459 |  JC69 |        24 |    144 |              13 |          6 |      Fixed 
  1460 |  JC69 |        38 |    351 |              87 |         25 |      Fixed 
  1461 |  JC69 |        24 |    207 |              14 |          9 |      Fixed 
  1462 |  JC69 |        40 |    314 |             137 |         19 |      Fixed 
  1463 |  JC69 |        40 |     73 |               2 |          3 |      Fixed 
  1464 |  JC69 |        20 |    144 |               5 |         11 |      Fixed 
  1465 |  JC69 |         4 |    276 |              10 |          6 |      Fixed 
  1466 |  JC69 |        12 |    226 |              77 |          7 |      Fixed 
  1467 |  JC69 |         6 |    371 |             180 |          5 |      Fixed 
  1468 |  JC69 |        32 |    353 |             195 |          9 |      Fixed 
  1469 |  JC69 |        18 |     59 |               1 |          2 |      Fixed 
  1470 |  JC69 |        26 |     79 |               5 |          2 |      Fixed 
  1471 |  JC69 |         6 |    545 |             274 |          6 |      Fixed 
  1472 |  JC69 |         6 |    199 |               4 |          3 |      Fixed 
  1473 |  JC69 |        40 |    103 |               4 |          5 |      Fixed 
  1474 |  JC69 |         6 |    229 |               1 |          2 |      Fixed 
  1475 |  JC69 |         8 |    277 |              32 |         15 |      Fixed 
  1476 |  JC69 |        22 |    286 |              30 |         20 |      Fixed 
  1477 |  JC69 |        40 |     84 |               1 |          2 |      Fixed 
  1478 |  JC69 |        16 |    288 |              61 |         22 |      Fixed 
  1479 |  JC69 |         6 |     37 |               0 |          1 |      Fixed 
  1480 |  JC69 |         6 |    204 |               6 |          7 |      Fixed 
  1481 |  JC69 |        40 |    292 |              36 |         29 |      Fixed 
  1482 |  JC69 |        30 |    146 |               2 |          3 |      Fixed 
  1483 |  JC69 |        16 |    284 |             134 |         16 |      Fixed 
  1484 |  JC69 |        40 |    178 |               4 |          6 |      Fixed 
  1485 |  JC69 |         4 |     55 |               1 |          2 |      Fixed 
  1486 |  JC69 |        30 |    159 |               2 |          3 |      Fixed 
  1487 |  JC69 |        12 |     55 |               7 |          3 |      Fixed 
  1488 |  JC69 |        38 |    364 |             184 |         27 |      Fixed 
  1489 |  JC69 |        28 |    376 |             209 |         12 |      Fixed 
  1490 |  JC69 |        18 |    901 |             485 |         31 |      Fixed 
  1491 |  JC69 |        16 |     98 |               7 |          3 |      Fixed 
  1492 |  JC69 |         6 |     55 |               1 |          2 |      Fixed 
  1493 |  JC69 |        38 |    235 |               3 |          4 |      Fixed 
  1494 |  JC69 |        40 |    145 |               3 |          5 |      Fixed 
  1495 |  JC69 |        38 |    507 |             169 |         16 |      Fixed 
  1496 |  JC69 |        10 |     62 |              11 |          3 |      Fixed 
  1497 |  JC69 |        34 |    271 |              18 |         11 |      Fixed 
  1498 |  JC69 |        28 |    120 |              15 |         10 |      Fixed 
  1499 |  JC69 |        40 |    208 |              54 |         11 |      Fixed 
  1500 |  JC69 |        22 |    289 |             139 |         41 |      Fixed 
  1501 |  JC69 |         6 |    346 |               9 |          8 |      Fixed 
  1502 |  JC69 |        28 |    182 |              11 |         20 |      Fixed 
  1503 |  JC69 |        30 |    221 |              20 |         10 |      Fixed 
  1504 |  JC69 |        30 |    112 |               2 |          3 |      Fixed 
  1505 |  JC69 |         6 |    153 |               9 |          4 |      Fixed 
  1506 |  JC69 |        40 |    331 |             150 |         35 |      Fixed 
  1507 |  JC69 |         8 |    146 |               2 |          3 |      Fixed 
  1508 |  JC69 |        38 |    127 |               3 |          4 |      Fixed 
  1509 |  JC69 |        40 |     79 |               2 |          3 |      Fixed 
  1510 |  JC69 |        34 |     66 |               0 |          1 |      Fixed 
  1511 |  JC69 |        32 |    292 |              31 |         50 |      Fixed 
  1512 |  JC69 |         4 |    236 |              11 |          3 |      Fixed 
  1513 |  JC69 |        20 |    282 |              65 |          8 |      Fixed 
  1514 |  JC69 |        40 |    163 |              76 |          6 |      Fixed 
  1515 |  JC69 |        26 |    128 |               3 |          5 |      Fixed 
  1516 |  JC69 |         4 |    162 |              73 |          4 |      Fixed 
  1517 |  JC69 |        24 |     58 |               1 |          2 |      Fixed 
  1518 |  JC69 |        36 |    523 |             357 |         14 |      Fixed 
  1519 |  JC69 |        40 |    114 |               1 |          2 |      Fixed 
  1520 |  JC69 |        20 |    433 |              99 |          9 |      Fixed 
  1521 |  JC69 |         6 |    231 |              18 |         11 |      Fixed 
  1522 |  JC69 |        18 |    253 |               5 |          3 |      Fixed 
  1523 |  JC69 |        40 |    717 |             420 |         36 |      Fixed 
  1524 |  JC69 |        20 |    146 |               3 |          4 |      Fixed 
  1525 |  JC69 |        38 |    156 |              77 |         11 |      Fixed 
  1526 |  JC69 |        32 |    128 |               2 |          2 |      Fixed 
  1527 |  JC69 |        40 |    479 |               8 |          9 |      Fixed 
  1528 |  JC69 |        18 |    435 |             100 |         16 |      Fixed 
  1529 |  JC69 |        24 |    473 |             266 |         22 |      Fixed 
  1530 |  JC69 |        10 |    255 |               6 |          5 |      Fixed 
  1531 |  JC69 |        40 |    240 |              21 |          6 |      Fixed 
  1532 |  JC69 |        38 |    345 |              17 |         19 |      Fixed 
  1533 |  JC69 |        22 |    832 |             558 |         34 |      Fixed 
  1534 |  JC69 |        36 |    136 |              18 |          4 |      Fixed 
  1535 |  JC69 |         8 |     54 |               0 |          1 |      Fixed 
  1536 |  JC69 |        40 |    227 |               8 |         15 |      Fixed 
  1537 |  JC69 |        20 |    400 |             155 |         19 |      Fixed 
  1538 |  JC69 |        14 |    141 |               5 |          3 |      Fixed 
  1539 |  JC69 |        18 |    432 |             218 |         15 |      Fixed 
  1540 |  JC69 |        18 |    280 |              63 |         26 |      Fixed 
  1541 |  JC69 |        40 |    219 |               9 |          8 |      Fixed 
  1542 |  JC69 |         4 |    239 |              18 |          5 |      Fixed 
  1543 |  JC69 |         6 |    283 |              27 |          8 |      Fixed 
  1544 |  JC69 |        18 |    358 |             112 |         22 |      Fixed 
  1545 |  JC69 |        38 |    195 |               1 |          2 |      Fixed 
  1546 |  JC69 |        36 |    349 |              87 |         26 |      Fixed 
  1547 |  JC69 |        34 |    313 |             213 |         20 |      Fixed 
  1548 |  JC69 |        20 |     99 |               0 |          1 |      Fixed 
  1549 |  JC69 |        40 |    182 |               7 |         21 |      Fixed 
  1550 |  JC69 |        40 |    180 |              57 |         20 |      Fixed 
  1551 |  JC69 |        32 |    215 |             103 |         10 |      Fixed 
  1552 |  JC69 |        14 |    223 |               5 |          6 |      Fixed 
  1553 |  JC69 |        40 |    661 |             284 |         21 |      Fixed 
  1554 |  JC69 |         4 |     59 |               0 |          1 |      Fixed 
  1555 |  JC69 |        20 |    281 |              18 |         28 |      Fixed 
  1556 |  JC69 |        38 |    158 |               6 |          9 |      Fixed 
  1557 |  JC69 |        40 |    151 |              67 |          9 |      Fixed 
  1558 |  JC69 |        40 |    196 |              10 |          8 |      Fixed 
  1559 |  JC69 |        36 |    237 |              43 |         13 |      Fixed 
  1560 |  JC69 |        16 |    206 |              11 |         17 |      Fixed 
  1561 |  JC69 |         8 |    281 |              34 |         19 |      Fixed 
  1562 |  JC69 |        10 |    280 |              14 |         21 |      Fixed 
  1563 |  JC69 |        16 |     67 |               1 |          2 |      Fixed 
  1564 |  JC69 |        24 |    308 |              62 |         30 |      Fixed 
  1565 |  JC69 |        26 |    453 |              95 |         30 |      Fixed 
  1566 |  JC69 |         8 |    359 |              42 |         23 |      Fixed 
  1567 |  JC69 |        40 |    101 |               8 |          6 |      Fixed 
  1568 |  JC69 |        40 |    223 |               7 |          8 |      Fixed 
  1569 |  JC69 |        40 |    189 |               6 |         12 |      Fixed 
  1570 |  JC69 |        34 |    292 |              24 |         16 |      Fixed 
  1571 |  JC69 |        38 |    156 |               4 |          7 |      Fixed 
  1572 |  JC69 |         8 |    285 |              11 |          5 |      Fixed 
  1573 |  JC69 |        30 |    458 |             157 |         27 |      Fixed 
  1574 |  JC69 |        24 |    355 |              14 |         28 |      Fixed 
  1575 |  JC69 |        38 |     99 |               2 |          3 |      Fixed 
  1576 |  JC69 |        28 |    109 |              11 |         13 |      Fixed 
  1577 |  JC69 |        12 |    271 |              40 |          6 |      Fixed 
  1578 |  JC69 |         6 |    282 |               2 |          2 |      Fixed 
  1579 |  JC69 |         4 |    192 |               1 |          2 |      Fixed 
  1580 |  JC69 |        14 |    139 |               2 |          2 |      Fixed 
  1581 |  JC69 |        24 |    384 |              98 |         23 |      Fixed 
  1582 |  JC69 |         8 |    207 |               8 |          2 |      Fixed 
  1583 |  JC69 |        24 |    130 |               9 |         11 |      Fixed 
  1584 |  JC69 |        40 |    147 |               6 |         34 |      Fixed 
  1585 |  JC69 |        40 |    366 |              14 |         22 |      Fixed 
  1586 |  JC69 |        40 |    269 |               9 |         25 |      Fixed 
  1587 |  JC69 |        40 |    147 |               7 |         23 |      Fixed 
  1588 |  JC69 |        16 |    277 |              50 |         18 |      Fixed 
  1589 |  JC69 |        22 |    283 |              24 |         16 |      Fixed 
  1590 |  JC69 |        30 |     50 |               6 |          6 |      Fixed 
  1591 |  JC69 |        36 |    439 |             376 |         24 |      Fixed 
  1592 |  JC69 |        12 |     65 |               1 |          2 |      Fixed 
  1593 |  JC69 |         6 |     57 |               0 |          1 |      Fixed 
  1594 |  JC69 |        20 |    226 |              26 |         19 |      Fixed 
  1595 |  JC69 |         4 |    135 |               0 |          1 |      Fixed 
  1596 |  JC69 |        34 |    334 |              95 |         22 |      Fixed 
  1597 |  JC69 |        14 |    263 |              27 |         12 |      Fixed 
  1598 |  JC69 |        40 |    173 |               0 |          1 |      Fixed 
  1599 |  JC69 |         4 |     55 |               7 |          2 |      Fixed 
  1600 |  JC69 |        40 |    252 |               7 |         19 |      Fixed 
  1601 |  JC69 |        26 |     77 |              20 |         12 |      Fixed 
  1602 |  JC69 |        36 |    410 |             366 |         26 |      Fixed 
  1603 |  JC69 |        40 |    167 |               3 |          4 |      Fixed 
  1604 |  JC69 |        34 |    357 |             222 |         30 |      Fixed 
  1605 |  JC69 |        40 |    140 |               2 |          3 |      Fixed 
  1606 |  JC69 |        26 |    221 |              20 |         31 |      Fixed 
  1607 |  JC69 |        40 |    223 |               3 |         14 |      Fixed 
  1608 |  JC69 |        38 |     65 |               4 |          3 |      Fixed 
  1609 |  JC69 |        36 |    136 |               3 |          5 |      Fixed 
  1610 |  JC69 |        38 |    118 |               0 |          1 |      Fixed 
  1611 |  JC69 |        12 |    108 |               5 |          3 |      Fixed 
  1612 |  JC69 |         8 |    282 |              15 |          6 |      Fixed 
  1613 |  JC69 |         6 |     41 |               0 |          1 |      Fixed 
  1614 |  JC69 |        36 |    638 |             238 |         24 |      Fixed 
  1615 |  JC69 |        22 |    288 |              16 |         15 |      Fixed 
  1616 |  JC69 |        26 |    254 |              14 |         13 |      Fixed 
  1617 |  JC69 |         8 |    148 |              71 |          6 |      Fixed 
  1618 |  JC69 |        40 |    320 |             123 |         13 |      Fixed 
  1619 |  JC69 |        40 |     60 |               1 |          2 |      Fixed 
  1620 |  JC69 |        32 |    296 |             145 |         11 |      Fixed 
  1621 |  JC69 |        40 |    665 |             397 |         27 |      Fixed 
  1622 |  JC69 |        40 |    624 |             181 |         11 |      Fixed 
  1623 |  JC69 |        40 |    292 |              18 |         11 |      Fixed 
  1624 |  JC69 |        38 |     71 |               1 |          2 |      Fixed 
  1625 |  JC69 |        18 |    533 |              33 |         19 |      Fixed 
  1626 |  JC69 |        38 |    195 |               3 |          4 |      Fixed 
  1627 |  JC69 |        18 |    411 |             144 |         12 |      Fixed 
  1628 |  JC69 |        28 |    128 |               0 |          1 |      Fixed 
  1629 |  JC69 |        38 |    344 |              77 |         20 |      Fixed 
  1630 |  JC69 |        14 |    282 |              45 |          8 |      Fixed 
  1631 |  JC69 |        40 |    185 |               4 |          7 |      Fixed 
  1632 |  JC69 |        18 |    404 |              85 |         20 |      Fixed 
  1633 |  JC69 |        40 |    167 |               2 |          3 |      Fixed 
  1634 |  JC69 |        40 |    123 |               2 |          3 |      Fixed 
  1635 |  JC69 |        32 |    967 |             721 |         54 |      Fixed 
  1636 |  JC69 |        12 |    275 |               3 |          4 |      Fixed 
  1637 |  JC69 |        34 |    510 |             289 |         29 |      Fixed 
  1638 |  JC69 |         6 |    286 |               5 |          3 |      Fixed 
  1639 |  JC69 |        10 |    244 |               7 |          5 |      Fixed 
  1640 |  JC69 |        40 |     74 |               1 |          2 |      Fixed 
  1641 |  JC69 |        40 |    407 |             193 |         33 |      Fixed 
  1642 |  JC69 |        36 |    217 |               2 |          3 |      Fixed 
  1643 |  JC69 |        24 |    139 |               5 |          6 |      Fixed 
  1644 |  JC69 |        28 |    301 |              28 |         17 |      Fixed 
  1645 |  JC69 |         4 |    239 |               0 |          1 |      Fixed 
  1646 |  JC69 |        24 |    572 |             296 |         19 |      Fixed 
  1647 |  JC69 |        26 |    314 |              94 |         15 |      Fixed 
  1648 |  JC69 |        12 |    267 |              11 |          6 |      Fixed 
  1649 |  JC69 |        32 |    116 |              47 |          4 |      Fixed 
  1650 |  JC69 |        40 |    148 |               6 |         13 |      Fixed 
  1651 |  JC69 |        24 |     74 |               9 |          8 |      Fixed 
  1652 |  JC69 |         4 |     55 |               1 |          2 |      Fixed 
  1653 |  JC69 |        40 |    718 |               6 |         10 |      Fixed 
  1654 |  JC69 |        40 |    132 |               2 |          3 |      Fixed 
  1655 |  JC69 |        40 |    564 |             243 |         29 |      Fixed 
  1656 |  JC69 |        18 |    254 |             124 |          2 |      Fixed 
  1657 |  JC69 |        38 |    144 |               0 |          1 |      Fixed 
  1658 |  JC69 |        32 |    122 |               5 |          2 |      Fixed 
  1659 |  JC69 |        40 |    147 |               9 |          9 |      Fixed 
  1660 |  JC69 |        40 |    236 |               5 |          6 |      Fixed 
  1661 |  JC69 |         4 |     61 |               0 |          1 |      Fixed 
  1662 |  JC69 |         4 |    279 |               2 |          2 |      Fixed 
  1663 |  JC69 |        40 |    177 |              57 |         10 |      Fixed 
  1664 |  JC69 |        22 |    284 |              11 |         10 |      Fixed 


Per-locus sequences in data and 'species&tree' tag:
C.File | Data |                Status                | Population
-------+------+--------------------------------------+-----------
    18 |   18 | [OK]                                 | ajan      
    22 |   22 | [OK]                                 | alas      


